sphere,schwefel,rosenbrock,rastrigin,griewank,ackley
-49.802198543935695,-76.62817566304763,57.13778772823901,1.0355478361275603,472.3794370962402,23.61897185481202
82.00142499321937,-47.80620518920786,58.58538382414336,-3.204793475656863,-530.5304342588777,-26.52652171294389
35.29318272568596,-78.91999864750984,-17.412315830393823,3.805703842137433,-176.55824133959962,-8.827912066979975
24.63214921806896,-65.532600715783,27.287785256098672,-2.6782537669694095,375.7997967645093,18.789989838225466
2.4431374687094087,-55.28958734234261,-62.56236356236095,-3.2290469438314053,-588.1664392068916,-29.408321960344583
-99.30345089151906,-6.897855799616123,-28.816919455195197,4.411550715478001,-433.3309416516601,-21.66654708258301
-54.62233878006056,-31.464035736006807,-86.52863533939515,0.7158879541215687,-356.68173772767227,-17.834086886383613
95.69145814488834,-22.127974601406702,48.29261815940545,-4.421937830239134,-361.53390880621237,-18.076695440310626
72.2504808439367,-71.86248279523393,-7.581935135584347,1.4915945002891802,124.55097503258311,6.227548751629158
-97.12295522295285,-55.59740568368056,-82.15963827903033,0.7388651544092407,-273.3744900360477,-13.668724501802382
-2.8446270193204266,-47.01394993296061,-72.07887190439487,2.1793920343194766,-361.4228786867255,-18.071143934336273
-16.719407011626885,-75.02727077890934,82.24637543803992,-3.2777580805128035,-581.6712875651565,-29.08356437825782
54.58048362315879,-72.12981267789226,19.584639766686053,2.7836145803080043,296.1428118773151,14.80714059386576
-2.370493447206784,-50.36871813205365,-45.585743170449405,3.59618722428572,-65.88428125446387,-3.2942140627231926
4.512913849612262,-62.994486643337716,77.31349810898398,-4.719201459635461,518.1774941539978,25.908874707699876
56.409885832804754,-96.77179228911169,-12.612962166499727,0.517372119035401,-40.806789989491214,-2.040339499474559
18.245869558132966,-81.60507136467962,-81.18446185521837,-3.604360163134265,-97.62063872699251,-4.8810319363496255
-74.72144480585325,-96.62765605938593,72.87815788145225,-3.2039839131696857,415.4657013891894,20.773285069459472
-78.05614655111506,-53.3360997083374,86.08218102836469,0.4683459399722389,30.18299556620685,1.5091497783103416
32.58107757924416,-60.055514547545776,28.400651815245023,-2.0301857176982594,-356.8231708195353,-17.841158540976764
99.41862299092053,-63.20197214064893,40.85306632671922,-0.3984762279859585,206.56496216914616,10.32824810845731
-30.76381166032487,-5.8091432481290175,-2.04659282612316,-3.7711077770932784,405.74213406286407,20.287106703143202
-64.78909692160539,-72.12204781983193,33.44086955332473,4.968034200322064,-576.432583362219,-28.821629168110945
-86.42220774684708,-21.86907841772795,-24.670593507389924,4.321450122261368,217.53259353856242,10.87662967692812
-38.12082265661987,-48.63138484214152,-17.820649808331925,3.354687210979568,-144.62277836640231,-7.231138918320116
-33.04804035360202,-2.334503674599091,2.583487346277096,-4.865724227041699,398.1552211315278,19.907761056576387
-24.76648648072296,-82.18599214490173,-81.8081952171969,4.832067255603079,3.375460795501112,0.16877303977505423
90.44136625242034,-13.864164634798115,88.4445451796016,0.2125048964093965,251.36567124406415,12.568283562203208
43.86410226026328,-68.0746550886225,-34.27036386010883,-4.274977823845139,-85.32916159080389,-4.266458079540198
55.868487057291446,-37.04968423399959,-43.835130466507366,3.6840304621905218,-234.4591597567268,-11.722957987836336
23.531732266926983,-83.46476402179442,19.81859943695488,4.787428741059583,-372.41550294339015,-18.620775147169507
29.847666839583187,-6.1564872874375,-9.543097843835582,-4.084307133015392,-367.8826123137419,-18.394130615687093
51.25666093528096,-47.89816496483858,-14.680974360942717,3.4202368113768986,218.66786830966015,10.933393415483009
-70.43316211574478,-39.79192138043962,-15.868457498721767,-2.35468324182236,-236.68271906806916,-11.83413595340346
19.890735526951808,-29.856626527338435,38.53019002322918,1.2421676984777614,50.00862467770514,2.500431233885258
79.72173786670557,-2.496362827275917,-71.49995986612855,0.4867378044571904,-418.9524286202823,-20.947621431014117
-65.61342888884523,-48.405249673315595,-21.569006037894436,-2.254018458719469,237.4781782318361,11.873908911591805
63.78562161574141,-40.46628777708031,45.441091043894566,-3.3486993163521332,-145.95239938479472,-7.297619969239733
-86.1412482538023,-95.29865909966685,-63.149316929864284,2.6769696725710403,432.01392586418336,21.60069629320917
91.13745240182415,-1.708597244445471,28.958834196131832,-0.5295697668137881,424.386156795321,21.21930783976606
-36.53243248356071,-45.798065923179905,-47.35024058770329,-3.831088064529096,112.27549504761791,5.6137747523808965
-98.95976530996462,-58.60943907761669,40.97029901103318,3.0218417700112954,-4.137060356276607,-0.2068530178138275
51.98710144331873,-92.38293850360441,-43.46420471378949,-3.0914621152779187,479.7230102035319,23.9861505101766
-38.26403602795728,-44.503419718878725,-5.488084971361673,4.19477292777769,385.95499288241126,19.29774964412056
43.051135008493084,-16.835093736668586,64.35260996276818,-1.3488122613449245,173.89246103261326,8.694623051630664
-83.81049636930027,-66.68654033449195,60.014320095455105,3.4688785125865476,381.5692090070942,19.07846045035471
69.17558481595748,-76.66889899824012,-4.324132372687728,3.0658051067082437,192.27306772992281,9.613653386496141
43.67524066255938,-82.25343292959846,-28.775781034517074,0.2692743271134912,-189.63525807574106,-9.481762903787052
74.07859960382372,-3.454253003281806,7.598547064083035,-1.1231439102941234,-252.32892497251424,-12.616446248625708
74.43193847322515,-32.77888348578503,11.070484905033991,2.3412702887231753,-190.56771670213982,-9.528385835106992
52.31264480608897,-83.30193884866112,76.53919026683302,0.2862911553364436,40.89482115192062,2.044741057596028
33.891291800640865,-32.58334911122731,-40.60931350662088,2.4200549021342006,272.5358603156122,13.62679301578061
80.40565424264378,-53.1349431861633,-36.78450251671742,3.4987605575297325,-228.8518082508507,-11.442590412542536
64.29246395985669,-83.39786348049142,20.258235697174683,1.389957749769609,406.19525392569665,20.309762696284828
66.53145387977843,-79.50971768627234,70.31500798054759,0.11681844620488135,81.68695320933092,4.084347660466547
27.983586694577212,-60.141336719217215,38.60079731065456,-4.678123306547572,-155.5037320414602,-7.775186602073012
-68.75913548407891,-21.132267194851323,-53.72994156381799,-2.170604034880576,243.2878958884522,12.16439479442261
56.63358891049305,-93.05627916279806,-70.52958215448037,4.159027183073937,55.8853821949275,2.7942691097463737
46.28107962319186,-62.1820120244113,42.845762758777504,3.4853082769948798,-66.14375439250533,-3.3071877196252686
12.946392030890678,-52.45270865347498,47.16411577649044,3.245225472719933,233.48068851065696,11.674034425532849
44.66985190810866,-54.658966169586385,-39.78419283943499,-4.371659241784283,145.57215695449614,7.278607847724806
-52.052380758252255,-17.661199217955538,62.139297729486195,4.69947407052001,353.78529624111167,17.68926481205559
-2.0282933182774054,-45.082129001470925,22.38955521423276,3.868868054261196,548.2121381338525,27.410606906692614
-15.279463943548361,-77.85895762718556,21.900723450244683,2.6407186068407236,27.108418896849347,1.3554209448424681
59.13551043862308,-12.243603259233511,81.88082587974604,1.8582668143960737,456.17064889359267,22.808532444679642
52.68199692610483,-79.71068613240922,-36.82563113992598,4.709381006495409,-392.4526304697161,-19.6226315234858
-52.22223889011474,-2.686469670201816,23.727651321076934,-0.13341202353625906,575.6962761466091,28.78481380733046
27.02186596243446,-65.79498975221512,5.632975343740484,-4.2485953953595725,-274.2632896298402,-13.71316448149201
-53.69095731991105,-50.45076341668098,66.80984139646718,-0.455854671393281,-297.20478375121155,-14.860239187560579
23.187636209630984,-99.6460270966905,15.20214485644627,1.14761344547569,450.89027978168923,22.544513989084464
-46.29908950168678,-62.49177679290155,18.47374813624629,1.1406890433271624,284.76718615830686,14.238359307915347
98.2426295719907,-49.91054831874055,-2.132817096294218,4.219127243351956,-436.17750928834835,-21.80887546441741
52.063774698152486,-48.1585875771422,79.67687957507049,0.7518041862040936,-585.8919751762585,-29.29459875881292
-3.5665260996942156,-38.42790139612594,-27.625260139459012,-0.376111538305369,472.67755973430405,23.633877986715202
89.04006716883325,-24.612185882878148,-54.055736508905184,-1.27392864603718,-361.03431935311403,-18.05171596765571
-27.85234608315173,-83.40688430612562,-72.3420263826748,-0.4590303293734896,-241.53238547734261,-12.07661927386713
-83.12179278970515,-98.21162942070484,27.380777374734834,-2.23822070531123,193.73109165879,9.6865545829395
89.70270649541139,-34.45677649698503,19.074103788653286,-4.853711594849157,-258.70969230006654,-12.935484615003325
38.165497720487934,-29.035974195386444,55.993906433470414,4.581969116332252,-36.93085774679867,-1.8465428873399363
23.101717394804425,-96.3799611322982,-6.88383580429192,1.1798724853594358,-522.2626524440728,-26.113132622203647
78.99561181861344,-84.06331731493862,-73.13042581186947,2.257317221853236,586.0019259331568,29.300096296657845
-97.4923578181514,-33.55912521752171,-71.51486745560808,-0.7468722699093443,99.35001787347699,4.96750089367385
-39.817592446656235,-93.59336868850895,67.41796228587589,-4.329963733879032,-91.8044917787391,-4.590224588936954
93.01615151458623,-48.95376466149447,-79.06392596251241,-2.968939446766758,18.61410256891543,0.9307051284457694
-79.58189364479053,-20.30574097811899,62.50279392114857,-0.9382125468255592,-199.25822403388963,-9.962911201694478
19.204345195601167,-67.61046536071377,-8.260481232494897,-3.7653897962898375,-80.5120846719251,-4.025604233596256
-6.204464611099652,-75.64716442882762,-45.327415876429725,-1.7128773986756902,-328.86015822666417,-16.44300791133321
43.46512790033281,-28.818734417711827,87.9445544522709,-1.5174614924344187,95.76824789951876,4.788412394975944
71.77418665060115,-82.19049040440026,11.57722895390856,-4.938550846484866,312.4380117652128,15.621900588260644
-62.88031805830194,-53.97248505283864,-50.30438027962137,0.32859060545807844,35.78774005927925,1.7893870029639627
-7.52500587978993,-11.0851276433916,67.95149392268057,0.35387435981415555,168.63179878780227,8.431589939390117
80.65995193805529,-25.34083339386197,40.961456425265034,1.5355943719968865,-349.116714673896,-17.455835733694794
-95.57909825978663,-8.941746573403961,63.55518084017873,2.6041381103217853,-144.2179555790506,-7.210897778952533
52.081230682458774,-83.57094493833331,-58.01790985174584,3.4279522377311324,339.99437984125524,16.999718992062757
59.170399967113845,-30.490164347208637,7.254420848729083,2.229163816871812,217.0149016766757,10.850745083833777
-37.2298186710203,-84.93503927604935,-5.006835103090367,-3.7191318902810857,-46.6858480119613,-2.3342924005980668
-52.8349606410896,-1.870416522548751,41.831011331704985,-0.2213158799736288,81.39445491460106,4.069722745730054
-1.1096431925253682,-6.626159905229982,86.50749829841985,4.3809708784425005,353.05278164713764,17.652639082356885
37.050891240515625,-23.07261466897245,30.028072862777364,-0.5632256905914543,-528.9808878347145,-26.44904439173573
88.92673883020552,-14.694322979375599,32.96436527329737,-2.558421754606488,123.44290280039078,6.172145140019545
-12.137616361727327,-63.247467157180544,67.57083460164785,-3.8257679713767274,-539.6774355037523,-26.98387177518762
-0.5131295070837893,-21.100332782764927,1.3847700031048906,-1.9491691632155212,-101.55016746813276,-5.077508373406637
-80.2764153465598,-15.203036134466315,-5.779271292497881,-0.7488819687071615,-234.00158759580978,-11.700079379790488
10.887502989868551,-64.32547037981031,-45.927914721067374,-2.847916862456355,449.2406059051515,22.462030295257577
-12.861136082327777,-98.19102659435623,11.885179983354918,0.38554863319186783,-581.9886015880603,-29.099430079403014
-63.74708542625897,-65.99248374311041,46.93037289035346,-3.786483334570115,321.54046801336966,16.07702340066849
-69.2376377426632,-46.13831976544341,-27.869584093371248,-0.9042060168284224,565.013927106748,28.250696355337407
86.74587574527423,-94.92637603538692,-9.44152328233548,1.2868410239158559,588.0991111356752,29.404955556783758
-72.74687803096414,-94.16224787887577,2.8419419607529615,3.714259524458204,346.63403068050314,17.331701534025154
99.70899935097552,-25.438258199066734,-61.67810160437775,0.473054705278119,-73.60975947490557,-3.68048797374528
38.12412523200212,-33.54911209175266,86.55809760472249,-4.562201272660649,-2.026435861823416,-0.10132179309117363
92.20849118145671,-91.19920657174325,-36.22430979001927,-4.210451476142076,-343.2440020846004,-17.16220010423002
55.10030133676218,-90.3906538225448,-62.17159078179374,-1.172461892802179,172.19074546241998,8.609537273121
-99.85517322512081,-21.809256400663987,78.43288363892067,3.7074363911506074,-215.9573070402037,-10.797865352010184
-34.905717669240765,-13.365729615134725,31.295078400367213,-1.7756950126356594,552.1183204428125,27.605916022140637
8.820726278229913,-73.64905486156177,-12.976191942791433,2.719983682518372,271.9581199702776,13.597905998513879
-38.69873620893375,-31.855635356918448,59.90557594549422,1.3104377963116145,-105.65615019762627,-5.282807509881312
34.54077799464139,-34.203279606513284,-59.16182696620013,2.940060044747568,293.4789397273865,14.673946986369328
-30.85733574867262,-95.13924396849904,-10.684424621707464,4.607483016827313,-278.4632991487508,-13.923164957437544
96.11988328018661,-89.58382931495774,45.43947895002204,-4.78040111702889,-72.09082852159008,-3.604541426079507
-29.206338011761343,-2.6109793742310496,20.789252395928486,-3.880547422428781,520.0561298275077,26.002806491375374
-96.09690425027753,-85.202048087849,-44.24956741530799,-3.164237975816835,219.99878920618164,10.999939460309081
62.55041033617806,-7.762132164807753,-26.92659083082068,4.256164613872427,-344.928162793516,-17.2464081396758
96.56288746150541,-83.62358942345257,20.342271152653023,1.6822226735967833,407.0858884034343,20.354294420171712
-37.63283835003193,-82.1247433991593,-29.20959220642732,-0.13810535504022864,154.5415200288885,7.727076001444424
-24.218313557164688,-14.03138561112108,24.478572161936363,3.3676160084626643,-439.47270183188846,-21.97363509159442
49.605889439954844,-4.001606740854641,2.9887952497687422,-0.5509322048803078,-351.440724430374,-17.5720362215187
-11.433984648584456,-40.98235971807449,3.51640029541997,-0.022046281602809085,128.6387334474365,6.431936672371825
-80.02169984880057,-96.82949510083306,22.760858111847877,-0.02655998260656656,155.86541861076967,7.793270930538483
98.52449028298638,-44.841456801298925,80.85396986013195,-1.6947537427401052,-155.42780873772443,-7.771390436886221
7.25239184757784,-19.469927125061762,-49.7729322006916,3.7219505942784927,90.17733485696215,4.508866742848113
-73.0904063595314,-95.88546609587809,89.03572314129663,2.223295436999552,-58.29020788502793,-2.9145103942513977
-73.73999907228132,-61.71704284674567,67.93294552756282,3.9054296418974426,-547.3256095834272,-27.36628047917136
72.79873603508288,-31.131541692001434,22.67034503725155,-2.05518762543489,-567.3778524039905,-28.368892620199524
41.654497043360074,-8.770003299171591,-51.861905137688,-0.484070416177861,-224.77794230382563,-11.238897115191282
99.64813946569225,-78.05334444572838,74.79739631637325,0.876817284199337,-584.5649103924031,-29.228245519620152
63.15138329358607,-68.61747830913369,-65.83477800582162,-3.514098610193239,-139.23925380683795,-6.961962690341896
56.44797301426422,-27.81069623596024,84.25171019185645,2.8997177196080752,219.73916136551978,10.986958068275987
52.723149832800765,-14.004099627380269,21.583093769623115,3.95767066130325,-488.58904591089623,-24.429452295544813
80.99504852550764,-30.91889899796305,25.338746848666325,-4.89211058279229,-557.5940112370133,-27.87970056185066
-79.37562575095937,-23.100222914099408,-87.55750267250755,-1.0786412764928544,134.874577647627,6.743728882381348
-57.6579248790928,-91.25567297022772,52.11593272253082,0.484405419413223,130.24843346878993,6.512421673439499
70.2177237098,-75.38714042131166,71.91997153975768,-1.6724840536000651,-581.0882184962993,-29.054410924814963
48.59303214600945,-63.102227829512884,-89.60792480571065,-3.1753726825841846,-580.3740797400042,-29.01870398700021
-18.985799939866094,-44.30573542132611,2.9405274612332026,-2.309431395791733,-371.91049310432913,-18.595524655216458
-38.991637482417616,-34.251042400751054,22.39687920913721,1.1863162097926914,104.30216626160802,5.215108313080407
-5.161005168723008,-18.066917346516007,-42.265935140689805,-3.643516333607773,-530.9026921460537,-26.54513460730269
-71.05246684708897,-51.19222529230876,-18.183295304198023,0.06025187690761945,-158.91835340838693,-7.945917670419347
-1.1319699802876786,-90.68546233873622,85.97309664957037,-4.568300933649861,157.7413976933318,7.887069884666586
6.024847620642531,-86.06307288737396,-35.3326646542265,2.3438100524850105,261.16130575883676,13.058065287941842
2.048485170083623,-4.818554282655511,12.015922320823975,-1.8286554007247564,231.20327366134532,11.560163683067266
-54.506169098629684,-15.239776335464967,-51.09798464484855,-1.0075804382416058,-499.10512709946653,-24.95525635497332
86.99878289473733,-46.036879511155846,-65.62708563602014,-1.6003691815280332,-54.773820293337046,-2.738691014666855
3.538416818656699,-70.22670832121707,86.15161957137241,2.1657869302399075,-69.80604371238927,-3.490302185619463
-8.147819201641184,-58.010959736120284,-51.420419673609636,0.9198078426241454,-176.09945399917135,-8.804972699958565
55.34759804937133,-66.11591021221963,-65.55827621747363,3.486126700918109,-415.6723649718098,-20.783618248590493
46.76064918217531,-93.64221604905475,-80.52064934370122,-4.786070686807044,210.77357956009467,10.538678978004732
20.476384826211657,-96.57724841193121,-42.365028095839804,1.2762578420053146,239.05599328951496,11.95279966447575
-88.61419388788039,-34.85860873210591,46.317800027807806,3.516051188953638,273.01095506151677,13.650547753075838
-85.59936016837689,-44.1578466566504,-11.575350102294223,1.6204298633528076,-25.938742852011273,-1.2969371426005625
27.1363269516424,-73.25986209582189,1.198465092612352,4.697340197640488,65.81038361001232,3.2905191805006173
75.26676447007591,-35.23461610587511,-0.9497466448908084,4.258370885187247,-454.74346435630287,-22.73717321781514
-14.504111392274638,-50.425862540757926,-73.04236347003608,1.9517725787904467,-59.095270824736076,-2.9547635412368045
41.68068389222761,-56.978723484351434,84.81781582522316,-2.4214398161435717,259.0595378075695,12.952976890378466
-85.96197595053502,-8.550749347342588,-13.51798484854888,-0.007501085610074122,471.40992977490373,23.57049648874519
-96.18696774198321,-0.505133299888499,-41.36572393959736,-3.905205283569376,-272.27703572982915,-13.613851786491455
1.6619711404322575,-29.02561749495209,78.34504246716303,-0.3319936638113221,-294.27684532526007,-14.713842266263002
73.88119843077101,-19.12647726439519,-50.2651574654566,3.871905462309433,438.7241732937023,21.936208664685115
59.70980236526125,-11.526416473596795,-55.868515797462344,1.6604398885084826,-321.17955524696106,-16.058977762348054
59.84681121496655,-47.433476636887434,-39.49281608589766,3.813261238057219,365.8460929388472,18.292304646942362
-60.7773398331983,-55.378585942369575,31.330724899452417,4.894393191555893,490.077052138222,24.5038526069111
42.87487476805734,-5.714040006797049,17.67695946716769,3.521663294993697,-321.72681826520983,-16.08634091326049
-56.99831487075533,-43.240405335930184,-20.00756222372949,-0.457277929387936,-312.82492263721787,-15.641246131860893
57.30148415664177,-26.292229334900647,78.45174264479449,-3.1629217457528536,-540.2946191145002,-27.01473095572501
-65.57049470329905,-25.049140828500935,58.849462284323636,-0.42268982793566323,-505.939110275946,-25.2969555137973
-58.77055395473768,-76.25693323940348,-80.77042594321799,-1.588278987733438,168.9784918440206,8.448924592201031
-7.1051618140090795,-65.77320153403181,58.98637815060298,3.598186575498485,-370.93611552292765,-18.546805776146382
-85.09469902178733,-4.808010761000489,-20.194737448923483,1.6441883882793409,412.64339864923016,20.632169932461508
19.316102008404428,-19.061293413580128,-9.767748771480768,4.5180342783943646,-391.31970184585884,-19.56598509229294
-61.801906423818956,-90.5619877643074,-88.34912261269298,4.614749473550944,-395.0486235099843,-19.75243117549921
86.96347319841377,-40.115641242194435,-39.56654880979549,2.209885080159136,593.1545886167039,29.657729430835193
-38.49749884025003,-31.72087200238489,-37.4368774329691,-2.5710031681839367,-72.250971664344,-3.6125485832171975
-7.621575996901883,-26.223831927115103,-12.620178418413673,2.314963492852931,-191.94246137317148,-9.597123068658574
65.9506566192576,-47.991704513743116,36.24055747237208,-2.492079454675886,-222.9392273471655,-11.146961367358275
-39.97249875193823,-44.78147004789905,-88.13564134319371,2.1764897132241505,-161.90593568559638,-8.095296784279823
41.92397033974751,-65.0322960705959,-47.340600702029434,-1.6449242069211978,-128.11253855225095,-6.405626927612548
-85.07978509149666,-95.1980897357988,-17.73434416676656,-4.677149336197843,109.83024449573497,5.491512224786745
50.04316260071532,-47.31348105493933,-74.21554273912845,-3.299569802951541,-456.3040596578298,-22.81520298289149
-6.218919615709041,-11.605174339373374,69.03826883854074,-2.228479821009261,-554.2454438791544,-27.712272193957727
88.9827929817243,-19.50800492875048,-11.427770840321598,-4.0890643715879476,-49.68245440205192,-2.484122720102597
-97.20522037062969,-8.615188484027044,-34.417772283049416,2.5429774498698645,443.8408204884099,22.192041024420497
-89.16023096382824,-69.43385459246997,58.3662338324672,2.5894213000347484,521.0838227011477,26.054191135057387
47.68977344570851,-76.23236523584359,33.748835590301894,3.8261084186698975,-282.66100062087105,-14.133050031043553
27.113016118071755,-21.06254584772761,5.474514944884888,1.7119875474155777,-407.6395929633834,-20.381979648169168
86.19443924789694,-71.25356050277566,-58.03403688406031,0.04742946930741709,447.4263084235553,22.37131542117776
-7.8078789200854,-5.607693176666884,71.46244469789163,-1.6377320757786942,-314.54363071732064,-15.727181535866032
2.5779887143693827,-32.53775687995824,55.79432578003345,-4.281292653092313,174.9974999699865,8.74987499849932
-15.103777425834991,-76.4517941404352,-19.95680436549201,0.9622700485381364,560.2649050907172,28.013245254535857
-16.816612728756017,-88.87853493796855,-3.780371445733039,3.21840858439873,197.91745431041295,9.895872715520646
-22.35314324942117,-5.55119513919027,19.332089509811567,4.635825540329448,444.45723108717294,22.222861554358644
71.10744173135052,-45.43779129656839,27.34280600690087,-3.3964251577046505,-588.087234283983,-29.404361714199148
64.60378242195796,-0.48167037336564505,47.25425526288827,1.895989745360234,-435.5881299508557,-21.779406497542784
82.78206951585095,-52.95946759603125,-9.412343212896106,0.3935800533860564,382.50699181713316,19.125349590856658
67.20838827931738,-9.423620222974122,25.736850161435328,-2.5847082092503935,-83.80074114372371,-4.190037057186186
73.61751737539699,-78.28570876689597,-39.49501196312526,2.4967060998859374,468.38606852331327,23.419303426165666
55.11745119722596,-96.36694497640795,-10.208436144303148,-2.951960420932573,281.88985411913495,14.094492705956744
-13.614415248131042,-75.70708406277359,-45.32327897516213,-2.043483328236531,224.7883099249217,11.239415496246082
-12.780402758194482,-78.61623870420523,-62.70861300546067,1.1461911141212635,-184.66563871059088,-9.233281935529549
-55.13905478392134,-63.97892456099647,-52.825162596925445,-0.823863546315737,-400.7583134673372,-20.03791567336686
-97.3631319484049,-82.90484529176638,74.5488251650993,-1.4413303041517553,-413.2649084195354,-20.663245420976768
-24.80674999069258,-52.11663130189165,14.869365450477234,3.1942081047180344,-370.66042629606983,-18.533021314803484
67.71246220983275,-81.42728462078831,34.7946680546049,3.6653349568833473,-93.05816893495313,-4.652908446747659
-42.751332572339585,-9.613567127508006,64.16838425594409,0.435366568721105,427.17084873689714,21.358542436844857
-43.17417427877285,-12.394724892334994,-2.434440389918464,2.766792231726481,-11.70001558075728,-0.5850007790378625
-34.58393101868755,-29.85366412664635,-28.308172716307414,0.7988076658393861,379.12172276020334,18.956086138010168
-4.758147937445941,-33.88874687626986,-14.643859050110793,-3.229827985212348,-47.07620230381941,-2.3538101151909676
-54.80333094806283,-49.13452963662543,-68.63181284172512,-2.8099237634386047,-51.17474370300022,-2.558737185150013
92.40123913786832,-66.17934061196408,3.341819263123653,-0.5620841194427326,-59.17334204073484,-2.958667102036742
-38.708354959609764,-44.7485074737988,84.8850818666971,4.0317627681684725,-105.33712677595437,-5.26685633879772
55.785117050512156,-99.06383265907321,-30.766888564242144,1.9413765002637469,481.9317897182937,24.09658948591468
79.06848866780734,-51.11723276505969,-28.94946154294388,-1.730537974287806,-593.2992729629543,-29.66496364814772
-49.25533619683741,-4.408589482207333,54.337612977903056,3.844492930420623,-243.11318524888878,-12.15565926244444
-70.84933252614012,-60.59820782654968,-61.25403500644525,1.0206880859206533,-541.0050130846971,-27.05025065423485
-31.700745477884922,-86.8269569833342,-61.336204669808886,3.6230187136150462,231.816543907302,11.590827195365092
46.62693698118864,-50.089086172367466,-60.5403936971819,-1.634680273315108,180.12769189496547,9.006384594748269
-93.22721735410214,-2.317503886038878,74.58288299985206,2.5445960967915706,579.5853384557122,28.979266922785605
8.847751961719837,-8.663518556820577,49.50330406317358,-2.018820062561772,63.207892132350025,3.1603946066175013
11.689080082920624,-0.07372275700464599,-12.620427642034882,-3.975771072418117,-119.91178099137106,-5.995589049568553
33.93674447251407,-35.68444900887322,-43.35183320974586,2.9365648055982536,-361.4537762665968,-18.072688813329837
16.785384504945384,-17.819479109435548,22.029719492532795,-0.10277800310991216,150.24122744078647,7.512061372039319
37.181817729865976,-10.968644944192192,87.34488175834962,-3.2221535554291214,280.0353622697215,14.00176811348607
53.19677356418623,-30.84340111790955,24.64722652315605,0.5588144758987665,-148.9374219802358,-7.446871099011789
79.5324231995806,-58.58112150897726,-48.04852852829141,-3.331298173239333,-588.1482445214572,-29.40741222607284
93.35793403569508,-13.325516509251358,51.209675481213104,2.801209087272226,-96.17063242773726,-4.808531621386862
81.15870580045312,-75.30486592534317,-89.38710957863162,1.0532239314973602,304.4035509763047,15.220177548815233
-64.2841228262808,-49.04940592165518,53.53373034438025,-2.2757138048683396,352.6461296787824,17.632306483939118
95.69760550024915,-77.53490566649715,-52.622189658624954,-3.9736083574239074,503.9486480350458,25.19743240175229
79.59714847953333,-54.75581685744231,-54.08457328630304,0.511437552510289,413.6658022898097,20.683290114490482
-94.12771936779241,-14.57250801661813,85.9642919598672,4.993181519174563,-158.69654103805863,-7.934827051902931
-43.59552874637814,-57.64238337900394,22.152878225590726,1.363437865252097,144.96159818537262,7.248079909268632
-62.419770293885655,-88.92633129634962,-80.06115456550047,0.9135558711762074,277.5327173596137,13.876635867980687
21.750701810524088,-65.87028746221546,-64.38629150721364,4.861496379452865,-367.32818401839813,-18.366409200919907
-58.12912338697453,-17.27716599588925,-16.588437742715104,1.6384884559470445,485.7748009996281,24.288740049981424
99.54693278957122,-50.175389888038175,50.06722260021539,-3.010038262502146,83.04689960609653,4.152344980304825
-96.6476358648264,-24.22558997229456,-60.70187297460561,-4.272658585916983,158.1479150661072,7.907395753305359
-12.0743678363572,-12.294632840827349,-85.28297441802171,-4.275076918489552,-318.7044535100953,-15.935222675504765
-70.320962066316,-77.14870448279714,63.24349134040476,-2.9262834832230644,58.538550646305794,2.9269275323152897
24.28918727452192,-56.140189420123576,-44.4731311855959,-0.8080042600120595,517.9000230956289,25.89500115478144
